track_id,file_name,title,artists,is_hit,spotify_popularity,artist_followers,spotify_release_date,spotify_genres,total_plays,spotify_streams,duration_sec,tempo_bpm,musical_key,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,sentiment,sentiment_score,sentiment_confidence
3Nck7QyAElRokhrXRGuEF1,Đi Chùa Cầu Duyên.mp3,Đi Chùa Cầu Duyên,Đức Phúc,0,32.0,1438997.0,2024-02-06,"v-pop, vietnam indie, vinahouse",164000.0,909113.0,191.49,184.57,G:maj,0.213112,2259.69,-1.217,13.2488,-10.7307,12.2261,0.5446,10.0462,-1.6392,8.587,-79.823,102.5348,93.9899,36.0425,7.2744,21.9594,11.1193,17.5946,-1.497,15.7102,-4.5394,14.2838,-8.1543,12.1967,-3.6249,12.0697,-15.7632,12.7097,0.085392,4994.75,20.7,16.82,20.75,19.89,18.36,18.32,46.77,0.02223,1.7051,4.28,0.9658,0.4634,0.2871,0.4966,0.2343,0.2688,0.1756,0.2086,0.4983,0.2722,0.2837,0.1899,0.2385,0.162,0.206,0.0161,0.0326,0.0072,0.0091,2.2137,313.0,0.4217,121.0,87.0,14.0,positive,0.5816,0.3003
3IgjM5Z4xVZkTQvAQJYosk,Phố Không Em.mp3,Phố Không Em,Việt Anh,0,32.0,7827.0,2025-06-13,"vinahouse, v-pop",3100000.0,53420.0,286.43,92.29,F#:maj,0.128492,1436.55,-11.1797,11.0675,-16.258,9.1993,-10.3065,8.2503,-13.6632,9.582,-233.4772,103.1114,113.631,31.6149,23.704,21.3495,13.5306,16.3079,11.141,14.7186,-10.9075,12.2359,-5.8924,11.9134,1.5987,10.172,-19.8033,12.2283,0.04769,2759.83,28.53,20.73,22.87,21.85,20.14,22.05,49.07,0.007317,1.1113,2.7,0.9352,0.2221,0.3343,0.195,0.1761,0.1494,0.2796,0.4532,0.2806,0.2622,0.2129,0.3295,0.2908,-0.2024,-0.2003,-0.0596,-0.1519,0.0122,-0.0123,5.8985,183.0,0.6995,68.0,51.0,12.0,positive,0.2258,0.2818
6PChLweO7W2woQXZAW3WUw,Khác Biệt.mp3,Khác Biệt,PAR SG,0,12.0,50370.0,2024-05-30,"vietnamese lo-fi, vietnamese hip hop, vietnam indie, v-pop",160905.0,30692.0,321.0,161.5,G:maj,0.228312,1972.5,5.3847,13.668,-15.0859,9.8203,-2.2549,9.3225,-7.896,9.7329,-90.3132,104.4202,108.4727,32.126,8.55,20.5709,20.0047,15.627,4.4033,13.5359,-0.411,10.5965,-1.8907,10.5144,-3.2643,11.3599,-18.6031,11.2274,0.078994,4399.62,23.5,17.62,22.02,20.18,19.57,22.48,50.63,0.011394,1.1254,1.81,0.9568,0.3844,0.2416,0.3901,0.2238,0.3141,0.2616,0.2663,0.4717,0.2468,0.274,0.1851,0.3059,0.2556,0.1702,0.0736,0.059,0.0065,-0.0203,3.375,134.0,0.6866,40.0,33.0,7.0,positive,0.299,0.2975
3rxbssNItXaXyqc0wJUsYC,2000 câu hỏi vì sao.mp3,2000 câu hỏi vì sao,AMEE,0,46.0,1695813.0,2024-08-02,"v-pop, vietnamese hip hop, vietnam indie",2900000.0,4163750.0,216.5,123.05,E:maj,0.21384,1684.89,-4.5329,13.4471,-9.8182,12.816,0.8516,10.4334,-5.7405,11.2131,-149.1501,103.4572,114.3927,38.2887,10.9604,34.2315,11.4395,26.8144,-6.8061,18.1284,1.7549,21.6699,-4.2203,17.9881,-10.3072,17.6316,-2.9806,16.131,0.065687,3430.16,23.1,18.08,21.66,21.09,20.94,20.05,47.36,0.007238,1.6137,3.9,0.9549,0.2651,0.2137,0.196,0.415,0.4818,0.2304,0.2345,0.2301,0.4876,0.33,0.2511,0.4274,0.0566,-0.1618,0.0408,0.1827,-0.0072,0.0075,2.2527,265.0,0.4566,62.0,57.0,24.0,neutral,0.027,0.1237
3aGxbvI7bSoLm8amDLPChw,Tiến Tới Ước Mơ 2 (feat. Rhymastic & SlimV) - Vươn Mình Vượt Trội.mp3,Tiến Tới Ước Mơ 2 (feat. Rhymastic & SlimV) - Vươn Mình Vượt Trội,SOOBIN,0,34.0,1295395.0,2025-06-20,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",10000.0,23439.0,168.28,172.27,C:min,0.266879,2426.47,8.1015,10.0117,-0.0867,8.1905,4.1856,7.6923,-0.4669,7.3898,-33.5229,111.3778,87.3137,31.587,0.9519,23.9052,18.0875,16.4146,-0.8243,12.583,8.2241,11.5441,5.4154,10.7264,7.394,9.2126,-2.2214,9.6129,0.099919,5310.36,20.53,13.97,17.65,17.8,16.99,17.15,47.51,0.029723,1.3759,3.55,0.9677,0.5198,0.3888,0.4843,0.4687,0.3722,0.3869,0.3778,0.5345,0.4068,0.4001,0.4745,0.4232,-0.0695,0.0815,0.0315,0.0779,-0.0022,0.0099,2.1596,302.0,0.4603,78.0,102.0,16.0,neutral,-0.1765,0.2113
6dtv7qdWVOj5UXXt3zettx,Thương Xuân Ca.mp3,Thương Xuân Ca,Nguyễn Hữu Kha,0,2.0,8002.0,2024-01-26,"vinahouse, v-pop",693000.0,0.0,264.32,99.38,F:min,0.225825,2258.05,3.7004,10.7737,0.2984,10.1671,-1.9162,11.0789,-3.951,8.8374,-74.7506,104.9196,93.663,33.0212,6.0464,22.8149,13.6139,15.55,1.9141,15.071,6.2073,12.5539,-3.2593,11.068,1.813,9.6035,-2.9429,9.9655,0.092261,4956.01,21.02,16.58,19.7,19.49,18.62,17.55,48.81,0.021374,1.3823,2.95,0.9754,0.3829,0.2193,0.2363,0.3913,0.3155,0.4234,0.2547,0.282,0.318,0.2828,0.3977,0.2766,-0.1316,0.0964,-0.0298,0.0459,-0.0077,0.001,2.4106,128.0,0.875,62.0,43.0,12.0,positive,0.6667,0.4162
2LWu1e6O7fhfcOKoSGWzn0,Kiếm Thêm Đi - Bonus Track.mp3,Kiếm Thêm Đi - Bonus Track,PAR SG,0,15.0,50370.0,2025-05-09,"vietnamese lo-fi, vietnamese hip hop, vietnam indie, v-pop",160905.0,11043.0,135.82,103.36,D:maj,0.226392,1889.99,5.233,9.7709,-6.3346,12.1653,3.8062,9.6817,-4.5393,9.4354,-84.8888,77.3308,113.8424,37.2367,-5.5578,20.5422,25.2637,18.5006,9.8801,16.8453,-1.0563,18.1408,5.2799,12.6809,1.1159,12.721,-6.3312,12.0696,0.06755,3953.82,23.55,15.48,18.36,17.15,17.4,19.95,47.45,0.014733,1.8116,5.23,0.9326,0.2817,0.4219,0.7198,0.5444,0.4328,0.3301,0.2669,0.3062,0.3076,0.4568,0.357,0.2718,0.1784,0.1017,0.0125,-0.1463,-0.0286,-0.0072,2.1881,430.0,0.3488,84.0,150.0,26.0,positive,0.4783,0.1769
6pE8wXSuCPIU1Bsw9IE8SP,Good Night.mp3,Good Night,14 Casper,0,3.0,104072.0,2024-01-01,"v-pop, vietnamese lo-fi, vietnam indie",8000.0,6682.0,287.16,143.55,G#:min,0.182492,2230.0,3.8228,8.4697,0.3984,7.8305,3.9288,8.5078,-0.9512,7.4862,-99.2482,101.5736,98.5106,38.3661,8.1606,22.2671,13.8768,18.5546,7.0477,13.8711,7.3646,12.4367,1.8346,9.8517,4.2586,10.0216,-2.4755,8.8331,0.087585,4865.11,17.63,15.28,18.22,17.64,17.69,17.13,45.84,0.029922,1.4132,2.72,0.9649,0.3568,0.3725,0.2786,0.4108,0.3802,0.2942,0.3727,0.3047,0.417,0.3868,0.3946,0.5353,-0.0167,-0.1762,0.1152,0.0454,-0.0389,-0.0026,2.3401,669.0,0.3617,212.0,187.0,39.0,positive,0.3955,0.2057
7aYTwP9mIflBg5QvFyonZr,Puppy Flavor.mp3,Puppy Flavor,Puppy,0,10.0,118965.0,2024-01-23,"v-pop, vietnamese hip hop",16000.0,10659.0,185.61,161.5,A#:min,0.133644,2505.78,6.274,11.2345,-5.1682,9.2455,4.2487,10.2426,-1.0085,9.0403,-125.2202,120.0955,83.1897,40.9896,8.4202,26.9365,18.7673,19.1855,7.4778,15.4891,0.2869,15.7078,0.0654,13.871,1.3872,12.5352,-7.9809,11.7491,0.106708,5441.73,21.13,15.37,18.66,19.17,18.84,19.28,46.78,0.043805,1.6171,4.04,0.968,0.4534,0.3866,0.287,0.3495,0.3252,0.4738,0.306,0.2866,0.3554,0.3479,0.4908,0.3429,-0.2324,0.0679,-0.0275,-0.1175,0.0369,0.0042,1.9904,446.0,0.6368,125.0,143.0,22.0,positive,0.2857,0.1644
7C94nsNKXeYbMShS2mvlcK,Say.mp3,Say,Hoàng Tôn,0,25.0,297035.0,2024-04-22,"vietnamese hip hop, v-pop",315000.0,81318.0,277.97,161.5,F:min,0.192888,1757.16,1.0731,10.4674,-2.8615,11.9449,0.0767,9.5466,-2.5569,9.3318,-122.8734,79.9513,118.6576,32.8026,1.2274,23.9747,16.1832,19.8194,8.3501,14.0496,3.286,12.7384,-0.6255,11.2353,5.9784,11.1616,-8.1893,13.2495,0.075531,3620.77,20.17,17.15,21.92,21.33,21.2,21.83,49.85,0.007139,1.2918,2.85,0.9711,0.4456,0.2635,0.1867,0.1893,0.261,0.4719,0.2543,0.2895,0.2529,0.1913,0.255,0.2577,-0.1045,0.2299,-0.0946,0.1035,-0.014,-0.0152,3.6437,165.0,0.5091,52.0,44.0,18.0,negative,-0.2525,0.2565
3yFblaXzakvQH1UgO9hoiP,I Miss You.mp3,I Miss You,Shayda,0,18.0,14422.0,2025-10-10,"v-pop, vietnamese hip hop",836000.0,6258.0,260.96,117.45,D:min,0.24563,1717.65,13.6852,15.0168,-3.3609,10.1279,2.5942,8.9138,7.1635,10.4143,-131.5176,102.5104,116.163,33.0305,31.4502,20.7344,19.346,15.8282,12.8219,14.3935,-3.8988,12.4304,11.3995,12.4146,-0.4483,11.4948,-6.8536,12.2759,0.057587,3690.03,21.79,17.05,21.03,20.42,19.52,24.46,44.86,0.015417,1.3188,3.16,0.9653,0.3742,0.3169,0.3879,0.2633,0.3249,0.2922,0.3518,0.4186,0.3264,0.396,0.3095,0.4079,0.1667,0.0557,-0.0289,-0.007,-0.0098,-0.0228,3.4644,344.0,0.1948,114.0,88.0,15.0,neutral,-0.125,0.201
5zWW66pRt3v9rnJDslY9SK,Từ Đó Về Sau.mp3,Từ Đó Về Sau,Karik,0,26.0,537364.0,2024-07-11,"v-pop, vietnamese hip hop, vietnam indie",20600000.0,172872.0,239.08,107.67,D:min,0.220671,2112.62,2.4066,11.8377,-9.48,9.0605,-2.7245,9.3108,-3.9058,8.2065,-104.2788,97.4139,99.5149,31.6517,21.9363,26.7368,12.1043,16.4515,4.7894,14.6389,7.8123,14.413,4.5749,13.8212,4.2134,13.2359,-4.7554,11.8087,0.068897,4838.25,22.63,16.85,20.54,20.17,18.79,18.63,48.42,0.01584,1.5644,4.79,0.949,0.3678,0.2849,0.313,0.2303,0.3651,0.4709,0.3099,0.3898,0.3386,0.5174,0.3203,0.2604,0.087,0.1906,-0.1921,-0.0459,-0.0253,0.0009,2.5245,439.0,0.4601,118.0,119.0,30.0,neutral,0.102,0.2435
4txu8Wvff81rzYwEXw9jFW,Ngân Hà.mp3,Ngân Hà,RIO,0,38.0,38892.0,2024-10-02,"v-pop, vietnam indie, vietnamese hip hop",139000.0,742893.0,201.43,172.27,F#:min,0.149859,1850.57,-2.6805,12.2773,-7.5797,10.8643,-5.4777,11.2593,-9.3346,10.0311,-158.2235,94.1414,109.5715,40.4631,10.2885,21.4013,5.2361,20.877,-4.0488,16.2154,-0.9136,15.4649,-5.8863,14.8126,-11.603,14.6012,-10.1457,13.2978,0.067694,3988.89,22.96,18.65,19.87,19.04,19.7,20.38,47.67,0.010534,1.2278,2.28,0.9589,0.2741,0.3549,0.2374,0.1918,0.3165,0.3148,0.2843,0.2371,0.3464,0.3106,0.2388,0.2994,0.0772,-0.143,-0.0794,0.0327,-0.0163,-0.0079,2.798,108.0,0.8148,46.0,38.0,1.0,positive,0.3846,0.1653
68DhntvfXUCnw5IiBPTWk1,Còn Chờ Là Còn Nhớ (feat. ICY FAMOU$).mp3,Còn Chờ Là Còn Nhớ (feat. ICY FAMOU$),Shartnuss,0,39.0,12398.0,2025-08-07,"v-pop, vietnam indie",147000.0,248100.0,267.22,95.7,F:maj,0.240143,1685.22,2.4603,14.9336,-9.0608,11.0649,-4.7714,11.4386,-6.0289,10.3091,-117.0596,102.3186,120.3159,36.3071,20.7932,21.9848,12.3524,14.6674,3.3601,13.0829,-0.0126,13.1608,-8.2778,10.9773,3.9982,14.2947,-13.8409,11.8911,0.055763,3894.03,23.06,18.2,21.85,21.73,20.69,19.82,48.88,0.00594,1.2253,2.9,0.9768,0.5102,0.2407,0.2457,0.1911,0.3306,0.5462,0.2692,0.368,0.2732,0.4309,0.3439,0.2879,0.0704,0.3199,-0.1611,0.0437,-0.0125,0.0115,3.3833,451.0,0.4878,147.0,147.0,22.0,positive,0.251,0.247
6GIEPOLcdwiDHKvhcyBUJl,Vợ Yêu.mp3,Vợ Yêu,Anh Quân Idol,0,21.0,63860.0,2024-04-19,"vinahouse, vietnamese lo-fi, v-pop",168000.0,114990.0,298.37,86.13,C#:maj,0.213939,2042.05,-3.0126,10.8415,-4.7081,10.2737,-4.9638,9.736,-8.6103,10.3466,-108.6941,95.0454,98.8664,28.5297,12.2271,17.4404,13.9581,18.2767,5.938,14.199,2.4487,10.3753,-6.1487,11.407,0.1152,10.194,-4.6637,10.4925,0.072901,4611.87,18.81,18.64,20.8,20.16,20.42,19.37,46.58,0.010474,1.179,2.03,0.9684,0.2321,0.3685,0.2549,0.2069,0.1516,0.2373,0.349,0.2873,0.2986,0.2246,0.251,0.2442,-0.0917,-0.1024,-0.0199,-0.0595,-0.0003,-0.0183,3.7254,350.0,0.2886,98.0,84.0,25.0,positive,0.3958,0.2406
0nTw4IXQAIpWiG5pT4TKN7,Em Ơi Là Em.mp3,Em Ơi Là Em,buitruonglinh,0,44.0,913414.0,2024-12-12,"v-pop, vietnamese lo-fi, vietnam indie, vinahouse",523000.0,1540450.0,187.43,103.36,B:min,0.261115,1741.61,-2.208,10.5356,-8.5665,9.6619,-5.0778,8.7556,-6.496,8.6457,-81.2273,85.2291,114.3458,30.9239,-2.4033,23.9957,16.3555,15.8699,-0.0752,15.5767,-5.6695,15.0363,-3.022,12.8734,-3.509,13.3364,-1.9481,10.8911,0.064321,3534.91,18.99,18.52,20.11,19.87,18.5,19.09,46.66,0.008692,1.4785,3.57,0.9773,0.3671,0.2374,0.2724,0.1878,0.2178,0.1965,0.3623,0.3897,0.2543,0.3489,0.2892,0.4343,0.1932,0.0036,0.0856,-0.0281,0.01,0.0084,1.8991,360.0,0.4444,100.0,91.0,18.0,neutral,0.1592,0.1933
4ehDsgVpIKzoytATKYsDNj,Thíc Qé.mp3,Thíc Qé,Wxrdie,0,44.0,739027.0,2024-11-12,"vietnamese hip hop, v-pop",12500.0,1743704.0,175.38,78.3,F#:min,0.263532,2192.67,3.201,13.6335,-7.338,12.0108,-1.7977,12.6899,-3.9235,10.6154,-77.0896,99.0212,95.6856,46.2277,-4.7107,27.9453,13.2361,24.0347,1.7491,21.6126,-3.1082,17.9378,-2.8588,18.552,-3.4266,15.1918,-10.9162,16.4666,0.085345,4567.12,23.64,15.19,17.53,17.06,18.21,18.8,46.64,0.023196,1.9809,4.85,0.9592,0.4258,0.4554,0.3481,0.3636,0.418,0.4263,0.4597,0.4063,0.4854,0.5334,0.4408,0.4609,0.0391,-0.074,-0.0812,-0.0207,0.0114,-0.004,1.7932,553.0,0.4647,188.0,158.0,25.0,neutral,0.0634,0.163
0TEUE6KxgwPWkwz0as2NHw,Đơn Phương Mình Anh.mp3,Đơn Phương Mình Anh,Thái Học,0,24.0,35943.0,2025-06-30,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",5300000.0,39586.0,283.37,86.13,C:maj,0.177246,1480.66,-0.9782,9.5236,-5.1885,9.901,-1.2158,9.7869,-6.9847,9.3907,-153.6861,92.5717,128.3689,35.4916,6.4932,21.0542,20.4198,17.8865,5.1504,13.3753,-0.2147,10.7805,-7.3599,10.9091,-8.126,11.6053,-7.7409,9.4252,0.060128,2943.33,22.71,19.3,23.02,21.69,21.54,21.34,47.41,0.004853,1.1279,2.96,0.955,0.2826,0.2129,0.3727,0.2213,0.2967,0.2901,0.1674,0.2846,0.1842,0.2855,0.1693,0.1371,0.2371,0.2494,-0.0976,0.0016,-0.0026,0.0075,4.243,147.0,0.6531,36.0,42.0,5.0,neutral,0.1628,0.2402
6RD4t4nGtNEOnTIbykIdSs,Paranoid (buonhonmotchut) (feat. Goddy).mp3,Paranoid (buonhonmotchut) (feat. Goddy),Táo,0,28.0,450395.0,2025-05-11,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",10000.0,40240.0,216.67,95.7,A#:min,0.27022,1172.8,3.4177,13.8345,-3.8926,10.876,2.4602,9.0614,-3.1831,8.7192,-122.989,99.3244,157.4299,43.0398,-1.0306,20.9605,14.5841,25.4826,13.1087,16.7117,4.527,15.2208,7.152,14.0005,4.9634,12.1244,-9.0165,11.4705,0.041462,2296.13,22.04,16.31,19.61,19.52,19.3,20.49,45.33,0.003041,1.3728,3.01,0.9469,0.3571,0.4147,0.3474,0.3445,0.3026,0.4081,0.4403,0.3769,0.4574,0.4026,0.4928,0.3692,-0.1495,-0.0384,-0.0001,-0.059,-0.007,-0.0113,2.8125,492.0,0.5691,134.0,172.0,33.0,neutral,0.1143,0.2393
4G2QvDhCeVT2wSqQYKJOvM,Có Thấy Ai Về Đâu.mp3,Có Thấy Ai Về Đâu,Nguyễn Hữu Kha,0,13.0,8002.0,2024-05-27,"vinahouse, v-pop",86000.0,17027.0,316.04,129.2,B:min,0.177937,1654.32,-2.461,10.5632,-6.1034,9.7422,-5.6456,10.0751,-2.4273,9.3207,-125.3204,97.6553,122.0481,28.4028,5.656,17.341,12.012,14.8035,1.605,13.9464,-4.6181,11.681,-3.7265,11.3096,-1.7706,9.8419,-12.1661,10.4741,0.065119,3327.14,24.23,17.74,21.97,21.41,20.16,20.79,46.5,0.007339,1.1114,2.77,0.9557,0.2458,0.3251,0.288,0.2019,0.3079,0.2172,0.3545,0.2287,0.182,0.2925,0.2486,0.3871,0.1664,-0.1796,0.0213,-0.0956,0.0026,0.0052,3.214,366.0,0.3388,89.0,125.0,31.0,neutral,0.0485,0.2585
5UahUnM1tIZFDAQr413dGg,Sao Em Nỡ.mp3,Sao Em Nỡ,JayKii,0,31.0,132790.0,2025-02-13,"v-pop, vietnamese lo-fi, vietnam indie",137300000.0,896024.0,247.01,136.0,D#:min,0.135581,1576.5,6.111,11.7341,-5.1003,9.3564,0.0288,9.3484,-4.1979,9.2744,-179.9144,126.7243,117.5178,32.9632,10.9823,22.1891,18.3931,19.3089,7.7454,14.7059,0.6449,11.1694,1.4711,10.4044,1.7699,10.4417,-6.6005,10.6451,0.064637,3087.58,24.49,18.5,21.91,21.34,20.34,20.71,49.15,0.009229,1.0995,2.84,0.9621,0.1926,0.2788,0.2539,0.4007,0.2263,0.2871,0.2757,0.2165,0.3533,0.2734,0.393,0.2496,-0.2806,-0.0751,0.0784,-0.076,-0.0028,0.0021,3.2091,260.0,0.4,77.0,82.0,14.0,neutral,-0.0882,0.2386
3DM9wYBWvYzaN9tTgVh86e,chuồn chuồn và nỗi buồn.mp3,chuồn chuồn và nỗi buồn,Minh Đinh,0,19.0,29941.0,2025-05-16,"vietnam indie, v-pop, vietnamese hip hop",360000.0,28285.0,186.5,69.84,A:maj,0.158402,2458.1,-8.7874,12.3725,-9.156,11.4515,-9.4592,11.213,-11.4132,10.5217,-133.8219,105.9813,82.7731,36.5411,16.562,24.2065,11.5158,17.6296,-5.2026,16.5407,-8.6199,14.7637,-22.1778,13.4943,-9.6666,15.3565,-15.6921,12.909,0.094313,5561.25,22.33,18.03,21.76,21.05,19.91,18.29,47.44,0.024549,1.4704,3.66,0.9317,0.2299,0.3798,0.2541,0.2406,0.3656,0.175,0.17,0.1896,0.4048,0.4585,0.234,0.2649,0.1207,-0.1947,-0.1391,0.1193,0.0151,-0.0185,2.4922,329.0,0.3435,97.0,96.0,22.0,positive,0.3769,0.266
77fLFud6Y2VfIQKhuijnCB,Kết Thúc Khi Chưa Mở Bài.mp3,Kết Thúc Khi Chưa Mở Bài,Quang Hùng MasterD,0,0.0,580317.0,2025-11-22,"v-pop, vinahouse, vietnamese hip hop",19000.0,169032.0,189.04,143.55,A#:maj,0.225337,2228.52,3.9323,10.9306,-2.4109,9.5355,0.5396,9.9067,0.4293,9.3359,-69.0806,91.1011,95.1852,33.1363,2.9717,25.2044,13.8721,22.3743,-2.5418,16.4142,4.1142,14.306,5.103,13.9034,-4.3567,12.7269,0.1764,10.4072,0.089862,4836.62,21.16,15.36,20.35,19.99,19.3,19.03,46.05,0.018814,1.5547,4.22,0.9709,0.316,0.2558,0.3997,0.3533,0.3639,0.5036,0.286,0.2875,0.2493,0.4025,0.4281,0.2439,-0.0178,0.159,-0.025,-0.0814,-0.014,-0.0022,1.8681,401.0,0.4539,104.0,131.0,40.0,neutral,0.0429,0.2911
4NOi0et5578OAnF0wg3UEj,Từ Ngày Có Em.mp3,Từ Ngày Có Em,14 Casper,0,9.0,104072.0,2024-01-01,"v-pop, vietnamese lo-fi, vietnam indie",6000.0,13523.0,176.84,95.7,E:maj,0.171401,2712.97,-1.0799,9.4812,-3.2707,10.5455,0.279,8.3594,-4.968,7.2446,-48.9934,83.3213,81.5213,19.9723,5.0388,14.6815,11.4017,14.3415,7.6644,14.1624,3.8,10.4859,-6.4673,10.0583,0.1807,9.5576,-8.1368,8.9039,0.114275,6258.65,21.27,15.71,18.59,17.58,17.23,17.15,45.81,0.035371,1.2624,4.61,0.9739,0.3264,0.3422,0.2712,0.4713,0.6045,0.3384,0.4032,0.3358,0.4189,0.3009,0.3022,0.5281,0.0572,-0.2172,0.0176,0.1758,0.0201,-0.0256,2.0163,326.0,0.4325,102.0,80.0,26.0,neutral,0.0,0.2976
0A0VJ0baqBhaV8sUQMHn45,4 Seasons.mp3,4 Seasons,Puppy,0,18.0,118965.0,2024-10-20,"v-pop, vietnamese hip hop",25000.0,43095.0,193.22,117.45,A#:maj,0.195592,2331.88,-0.0302,10.3541,-6.4172,10.0431,-0.5308,8.2628,-5.8903,8.6329,-72.0095,92.1369,91.4306,32.8988,10.0675,21.0794,18.7704,15.9018,3.6458,12.1923,2.1026,14.0905,1.3976,10.4276,-0.3119,12.2378,-2.728,11.2256,0.090647,5298.75,22.65,16.62,20.28,19.47,18.04,18.07,46.68,0.033941,1.3658,4.11,0.9661,0.3531,0.2566,0.3631,0.3818,0.2914,0.4438,0.2948,0.4311,0.2876,0.2603,0.3818,0.2622,-0.0889,0.1926,0.0275,-0.0208,0.0008,-0.0214,1.9624,498.0,0.504,136.0,149.0,25.0,positive,0.3028,0.1971
3hRuEHhfohR3IxU0VMXFmN,Tình Yêu Vô Giá.mp3,Tình Yêu Vô Giá,Hải Đăng Doo,0,40.0,113104.0,2025-04-25,v-pop,273000.0,476126.0,193.59,117.45,G#:min,0.20351,2001.09,5.7434,11.6892,-0.672,10.335,-1.6123,9.4646,-4.4769,9.9209,-111.5262,96.6812,104.4621,34.2203,13.5118,23.0454,8.8261,18.8202,3.8827,17.9222,-0.5486,18.7321,-8.6663,14.6772,3.847,13.5023,-8.5576,12.7234,0.069125,4547.1,21.4,16.18,18.66,18.59,18.1,17.53,47.97,0.014844,1.7389,4.03,0.9599,0.3661,0.3464,0.2917,0.3897,0.41,0.3984,0.4108,0.4337,0.5704,0.3861,0.3565,0.3549,-0.0615,-0.0486,0.0065,0.0711,-0.0023,0.0019,1.6799,303.0,0.6469,87.0,99.0,16.0,neutral,0.0526,0.2141
4HC20jMvTnTYmlA1FzprAF,Don't Pick Up Your Phone.mp3,Don't Pick Up Your Phone,Juky San,0,37.0,165065.0,2024-12-14,"v-pop, vietnamese hip hop, vietnam indie",273000.0,25836.0,201.0,161.5,F#:min,0.212185,1854.11,-12.9522,12.677,-9.1375,13.1703,-10.1502,10.6172,-7.1851,10.9903,-117.3775,101.6123,115.5846,44.3152,0.7592,34.9753,10.0987,24.8921,-3.7221,17.0664,-0.077,16.6397,-3.29,16.7071,-8.2863,16.6093,-0.178,15.221,0.074586,3863.94,24.62,18.18,21.24,21.61,20.84,20.26,45.32,0.014196,1.4529,2.84,0.9671,0.2168,0.3946,0.4017,0.2292,0.3555,0.2768,0.4447,0.2862,0.2353,0.3869,0.2395,0.31,0.2012,-0.2272,-0.0223,-0.1667,0.0064,0.0306,2.7158,338.0,0.4941,110.0,115.0,21.0,neutral,-0.0312,0.1707
3vU7UysYdEFYjFD5799zQl,Chúng Ta.mp3,Chúng Ta,14 Casper,0,10.0,104072.0,2024-01-01,"v-pop, vietnamese lo-fi, vietnam indie",6000.0,17928.0,287.07,92.29,G:min,0.076208,2080.45,4.8376,12.268,-2.802,11.4373,2.0466,11.9846,-2.1496,11.5906,-211.2878,102.2134,101.9314,43.2905,5.0135,27.9158,22.5706,19.3129,5.226,17.1347,-1.9508,15.1958,1.6366,13.6328,-0.6365,12.7606,-5.5962,12.4139,0.082659,4423.2,24.61,18.74,22.2,21.19,20.78,22.65,48.26,0.012879,1.3346,2.52,0.9648,0.3773,0.2615,0.4315,0.232,0.2176,0.3192,0.2413,0.3614,0.256,0.4081,0.3936,0.2573,0.0583,0.241,0.0472,-0.0977,-0.0171,-0.0088,2.8023,624.0,0.4167,192.0,183.0,32.0,neutral,0.1494,0.2758
1DkYLzjwHaesQYObT2c3X2,Nhật Ký Vào Đời.mp3,Nhật Ký Vào Đời,Karik,0,33.0,537364.0,2024-06-20,"v-pop, vietnamese hip hop, vietnam indie",20600000.0,1828532.0,242.43,103.36,B:min,0.238995,2212.65,0.7469,10.7271,-4.2137,9.4001,5.0082,9.6094,-0.3024,8.8063,-74.9173,116.2205,99.4188,36.1467,4.8956,29.6935,16.7184,19.9855,10.2185,16.6397,1.3265,14.0519,-1.9254,12.7418,2.626,12.8229,0.6013,11.2147,0.089428,4866.52,22.55,15.98,19.87,18.98,20.71,19.53,46.14,0.021107,1.6231,4.69,0.9428,0.3724,0.4782,0.379,0.2369,0.2563,0.2605,0.4071,0.2996,0.2992,0.3579,0.398,0.5291,0.1133,-0.117,0.0556,-0.1272,-0.0003,0.0143,1.9412,711.0,0.4979,213.0,242.0,32.0,positive,0.2027,0.1812
